image_path,label
train/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/527b87bb-91fb-4b6b-bb7f-6ff64b09ef80___RS_GLSp 7305.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
train/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/07e00695-1271-4cf1-b08d-63e27969b03d___RS_GLSp 9312.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
train/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/8bc4bad8-0337-4b33-858d-4d97aa0b6e4b___RS_GLSp 9366.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
train/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/3b9cce3e-5b77-444d-957d-71e3a105d66e___RS_GLSp 7289.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
train/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/b1a62b73-9ab9-464a-99dc-b6fb11130dde___RS_GLSp 4382.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
train/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/bc43c710-9fa2-44a2-8420-94c71c01c2c6___RS_GLSp 7278.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
train/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/6f69678a-a16a-417a-931b-49a22e810ed8___RS_GLSp 4679.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
train/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/abf68bb5-f883-4423-8e98-953f5f45a1ed___RS_GLSp 4463 copy.jpg,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
train/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/97bc3c85-3c34-47c1-9bb8-5eccc54d0427___RS_GLSp 9267.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
train/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/97b35ced-b7ca-4f6d-8c22-5390c3d192c8___RS_GLSp 7307.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
train/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/fe34beba-a661-4164-ace3-4660d8e39c4f___RS_GLSp 4499.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
train/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/171b34fb-183f-4b57-be91-7e02fcebb7df___RS_GLSp 4326.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
train/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/5786dc07-0a0f-460b-896b-2bb4a240679e___RS_GLSp 7282.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
train/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/23ee1be9-789c-4499-be4b-f99c241ada2d___RS_GLSp 4633.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
train/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/f8101df7-db23-4241-9362-a00396806364___RS_GLSp 4336.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
train/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/ce28178f-e53a-4555-90b4-d7156fd8333a___RS_GLSp 9307.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
train/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/5ac6ef38-097e-4509-9090-1c02cf2c152a___RS_GLSp 4650.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
train/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/348aafc3-4309-4507-b6b3-cb037711ca48___RS_GLSp 4399.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
train/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/14913b5b-f425-43f4-8266-e6c353f96781___RS_GLSp 4328.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
train/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/77ae7d6f-8373-481e-b216-6fec69f06145___RS_GLSp 4622.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
train/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/89a78c7f-dac6-426f-a0ad-397ce80e7a29___RS_GLSp 4289 copy 2.jpg,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
train/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/b9fbe0b3-7f05-4ec3-be16-0cf13b86e8fe___RS_GLSp 4374.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
train/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/d1f96a7c-c108-45a4-82f6-ffe84b0d081f___RS_GLSp 9304.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
train/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/1b3e0f15-bbfb-4629-840f-310c7bf2a17c___RS_GLSp 9335.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
train/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/a89fef58-2ae1-4fcc-ac6e-c9191a3ac3a5___RS_GLSp 9311 copy.jpg,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
train/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/590078f5-c132-47d1-a575-9a05637cdaba___RS_GLSp 9351.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
train/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/629273b6-9eaa-4084-b72b-ac856a9ef899___RS_GLSp 4636.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
train/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/468d93ab-7a44-4ae7-a489-a03d39651009___RS_GLSp 4466.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
train/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/2e3c83d4-fbbc-4250-a3e6-96bff8d8164a___RS_GLSp 4634.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
train/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/05daf90f-9100-499f-a4aa-ebc5dfc20adf___RS_GLSp 7335.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
train/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/2575e82e-964f-418a-bd69-c291dd9c955b___RS_GLSp 9282.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
train/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/f19f6395-fe3b-427f-b888-49326cafe697___RS_GLSp 4329.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
train/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/7394c8a3-7c6e-486b-a2b3-bb54d7dfba25___RS_GLSp 4334.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
train/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/cc115c6f-75d2-4fae-b6f9-a1eaa80fb68e___RS_GLSp 9284.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
train/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/a7dc9342-e554-4245-98f7-d35a3cbd52fe___RS_GLSp 7281.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
train/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/ba462265-a5c8-4fa8-abb4-24054691eb16___RS_GLSp 3809.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
train/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/eda51a46-b237-47c4-b19f-97463e2c303a___RS_GLSp 4618.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
train/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/4be4a686-ab64-43d7-9d7c-0939e389aac9___RS_GLSp 9338.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
train/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/038464d1-47a9-4169-afb1-72c87e568a95___RS_GLSp 4480.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
train/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/efab43d9-e45a-4ad2-ac72-2f4c51253d90___RS_GLSp 4438.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
train/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/3caaee0c-993e-4b59-8e88-ab7ee052ed48___RS_GLSp 4643.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
train/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/6b4ebda6-c3d3-4d7e-b38e-cf948ec16dd2___RS_GLSp 9326.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
train/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/d80bf184-8e5b-41db-a7a0-0784964e0fd2___RS_GLSp 4630.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
train/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/3d30d46e-da0d-402f-97e8-e1d79cdd7a56___RS_GLSp 4638.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
train/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/2788c3da-4e36-408e-b2e5-a08442f7f432___RS_GLSp 4500.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
train/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/a9e08234-c1be-4519-a3e3-dd8d9456fab0___RS_GLSp 7336.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
train/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/3bc17d8a-7efc-469a-a0af-aa8a68e62e89___RS_GLSp 9323.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
train/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/ade34619-beab-41f6-8cb4-60b336be1cb6___RS_GLSp 7294.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
train/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/e415586a-efd4-402a-90dc-5a417ba95313___RS_GLSp 4448.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
train/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/a27ab77f-274b-4785-95f7-4844aa141c32___RS_GLSp 9353.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
train/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/3e5705e7-401a-4327-9d07-3b5a54ce5b38___RS_GLSp 4459.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
train/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/4c7894c0-29a5-4643-85ff-95ddb85dbd81___RS_GLSp 4605.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
train/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/980b6d5a-da0a-4904-82f4-19987a7f635c___RS_GLSp 4559.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
train/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/d890fad9-fcde-4ed6-be88-10e61735cd9c___RS_GLSp 4368.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
train/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/d007f0d4-30a4-4d9c-b193-09cef70b547b___RS_GLSp 4617 copy.jpg,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
train/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/ef0479e0-c62b-4a8f-a5c6-1957d0a77c8f___RS_GLSp 4396.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
train/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/978f82a3-d8c1-4ad8-a212-cc8b7b3306b8___RS_GLSp 7343 copy.jpg,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
train/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/3c53ba48-cb78-4803-b01c-7d10ea13284c___RS_GLSp 4611.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
train/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/40de2256-a1de-4781-830b-d9a06544fe06___RS_GLSp 4398.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
train/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/f8dafa02-edfb-4fc6-bea1-a51cab4d4111___RS_GLSp 4472 copy.jpg,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
train/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/0f08ab4f-caf6-4e50-a399-000e4e9841a0___RS_GLSp 4623.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
train/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/38b8a1b8-b995-42ff-a888-b8d60384ee76___RS_GLSp 9311.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
train/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/cb07e000-acb9-44cc-abda-a4549ebe6037___RS_GLSp 4417.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
train/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/06830ecc-28d2-4ec9-a553-4d7905a12dbf___RS_GLSp 4355 copy.jpg,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
train/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/59abb5c6-b107-4e6d-8ae7-25bcadc18b3e___RS_GLSp 4476.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
train/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/5b6fe4ff-01b0-4b9d-ad8d-4c6c8ef909be___RS_GLSp 9302.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
train/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/e50fa094-ce6d-475b-91e7-55266a2677ac___RS_GLSp 4379 copy.jpg,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
train/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/e10b0d3a-440b-46cd-a7f4-351196dcd1df___RS_GLSp 4323.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
train/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/c740d42c-29fd-49cd-a941-afd8429b1f28___RS_GLSp 4688.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
train/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/806c6ae2-671e-425d-9625-604adcf5b46a___RS_GLSp 4289.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
train/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/5958b15a-0ab1-411d-a5f2-99ef49572954___RS_GLSp 9275.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
train/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/ff619f22-b7a3-422f-a410-6c7b244738f2___RS_GLSp 4615.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
train/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/336c4d7c-6905-4f19-b81a-eb7af7d3fd22___RS_GLSp 4413.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
train/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/7a93142b-986d-46d4-ad77-646d64f418dc___RS_GLSp 9341.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
train/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/de66a37b-002d-4e21-8f4a-a34976b74892___RS_GLSp 9283.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
train/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/aa261076-42a4-45b0-bc3a-e7fab382f194___RS_GLSp 4403.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
train/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/aca41693-0f3c-4fae-a692-5fd2a4db2304___RS_GLSp 4389.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
train/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/710d6f32-5df1-48df-a738-9a03ab158fa4___RS_GLSp 4584.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
train/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/0f36d500-e463-44ef-82ae-fb1ca5012335___RS_GLSp 9321.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
train/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/b7e76db7-843c-4d65-be3e-d1554987b790___RS_GLSp 4418 copy.jpg,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
train/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/165f35a9-5e03-4ec8-9167-bd346c863e41___RS_GLSp 4289 copy 3.jpg,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
train/Corn_(maize)___Common_rust_/RS_Rust 2559.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 2402.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 1717.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 1852.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 2087.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 2707.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 2358.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 1933.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 2333.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 2719.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 2363.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 2018.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 2427.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 2067.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 2724.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 1836.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 2197.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 2208.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 1991.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 2027.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 2104.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 2441.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 2670.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 2605.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 2754.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 1751.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 2699.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 2170.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 2768.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 2156.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 1972.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 2280.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 2505.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 1968.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 1747.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 2289.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 2477.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 1688.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 1966.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 2532.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 1610.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 1651.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 2737.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 2022.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 1932.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 1599.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 2061.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 2748.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 2487.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 2630.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 2452.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 1983.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 2050.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 2253.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 2394.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 2174.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 2348.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 1801.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 1904.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 1591.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 1924.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 2455.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 2107.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 1649.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 1792.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 2669.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 2270.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 2418.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 2502.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 2763.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 2495.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 1706.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 1676.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 1970.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 1753.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 2548.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 2221.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 2249.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 2462.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 1646.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 2723.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 1861.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 2709.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 1648.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 2619.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 2685.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 1664.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 1881.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 1860.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 1885.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 1961.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 2328.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 2035.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 2554.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 2507.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 1628.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 2281.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 2439.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 2347.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Common_rust_/RS_Rust 2475.JPG,Corn_(maize)___Common_rust_
train/Corn_(maize)___Northern_Leaf_Blight/b8313909-4b3a-4d5e-9d9b-616e5749bf3d___RS_NLB 4086.JPG,Corn_(maize)___Northern_Leaf_Blight
train/Corn_(maize)___Northern_Leaf_Blight/8c22c962-864b-4d20-9b94-660407f90533___RS_NLB 3619.JPG,Corn_(maize)___Northern_Leaf_Blight
train/Corn_(maize)___Northern_Leaf_Blight/496510d6-dd7c-4dda-8379-d66a89b1b42f___RS_NLB 3793.JPG,Corn_(maize)___Northern_Leaf_Blight
train/Corn_(maize)___Northern_Leaf_Blight/5b4f7b36-0ce5-491c-93bb-ac81b21b13c6___RS_NLB 3824.JPG,Corn_(maize)___Northern_Leaf_Blight
